Дата продажи,Код номенклатуры,sales,returns,net_sales,avg_price
2026-03-03,775902155,6,0.0,6.0,999.96
2026-03-03,775902156,1,0.0,1.0,1000.0
2026-03-03,775902157,2,0.0,2.0,1000.0
2026-03-03,775902158,4,0.0,4.0,1000.0
2026-03-03,775902160,2,0.0,2.0,1000.0
2026-03-03,783403723,13,1.0,12.0,1900.0
2026-03-03,783403724,9,0.0,9.0,2244.456666666667
2026-03-03,783403725,4,0.0,4.0,2050.0
2026-03-03,788921071,7,0.0,7.0,1871.4285714285713
2026-03-03,788921072,2,0.0,2.0,1900.0
2026-03-03,788921073,4,0.0,4.0,1900.0
2026-03-03,788940602,2,0.0,2.0,3250.0
2026-03-03,788940603,5,1.0,4.0,3360.0
2026-03-03,788940604,2,0.0,2.0,3250.0
2026-03-03,788946367,15,1.0,14.0,1960.0286666666666
2026-03-03,789090595,1,0.0,1.0,1850.0
2026-03-03,789090596,4,0.0,4.0,1750.0
2026-03-03,789090597,11,0.0,11.0,1745.4654545454543
2026-03-03,789090598,3,0.0,3.0,1799.9833333333333
2026-03-03,790500903,12,0.0,12.0,1650.0
2026-03-03,790500904,2,0.0,2.0,1650.0
2026-03-03,790500905,7,1.0,6.0,1649.9914285714287
2026-03-03,790943351,1,0.0,1.0,1520.0
2026-03-03,790943352,2,0.0,2.0,1480.0
2026-03-03,796420740,2,0.0,2.0,720.0
2026-03-03,796420741,8,0.0,8.0,695.0
2026-03-03,796583762,3,0.0,3.0,2150.03
2026-03-03,796583763,1,0.0,1.0,2150.0
2026-03-03,800270334,5,0.0,5.0,3450.0
2026-03-04,218467926,6,0.0,6.0,1015.0
2026-03-04,219033581,7,0.0,7.0,1670.5714285714287
2026-03-04,219037028,1,0.0,1.0,1886.0
2026-03-04,220783118,9,0.0,9.0,1828.0
2026-03-04,220783128,16,0.0,16.0,1525.0
2026-03-04,220796910,6,0.0,6.0,1055.075
2026-03-04,220796916,20,1.0,19.0,1184.0004999999999
2026-03-04,220796924,16,1.0,15.0,1085.03875
2026-03-04,220796932,16,0.0,16.0,932.7758823529412
2026-03-04,221216505,4,0.0,4.0,1703.0
2026-03-04,221216935,2,0.0,2.0,1697.0
2026-03-04,221217363,16,1.0,15.0,1206.0
2026-03-04,223302777,2,1.0,1.0,1239.0
2026-03-04,223615358,4,0.0,4.0,1622.0
2026-03-04,225505021,1,0.0,1.0,450.0
2026-03-04,247803775,3,0.0,3.0,1970.0
2026-03-04,247803776,20,0.0,20.0,1297.0194999999999
2026-03-04,248166626,94,3.0,91.0,1800.0121276595746
2026-03-04,248173261,49,4.0,45.0,1715.0
2026-03-04,248591628,35,2.0,33.0,1715.9848571428572
2026-03-04,248591629,5,2.0,3.0,1974.0
2026-03-04,248639013,95,0.0,95.0,1677.479894736842
2026-03-04,248639014,10,1.0,9.0,1848.0
2026-03-04,251889892,8,1.0,7.0,1702.05875
2026-03-04,251889894,15,2.0,13.0,1785.0
2026-03-04,253236688,13,1.0,12.0,1584.0
2026-03-04,253237666,9,0.0,9.0,1844.99
2026-03-04,258836991,1,0.0,1.0,874.0
2026-03-04,258850896,1,0.0,1.0,715.0
2026-03-04,278278778,13,0.0,13.0,1815.0
2026-03-04,278837544,1,0.0,1.0,1012.0
2026-03-04,286985384,14,1.0,13.0,1549.3333333333333
2026-03-04,286985385,16,0.0,16.0,1659.9975
2026-03-04,296818633,2,0.0,2.0,1001.0
2026-03-04,300294506,4,0.0,4.0,1988.0
2026-03-04,300294507,2,0.0,2.0,1742.0
2026-03-04,331575070,9,0.0,9.0,1094.3333333333333
2026-03-04,331575073,13,0.0,13.0,1135.6553846153847
2026-03-04,331575074,15,0.0,15.0,1141.9913333333332
2026-03-04,331575075,11,0.0,11.0,1116.8181818181818
2026-03-04,337308569,6,1.0,5.0,1700.0
2026-03-04,366760796,11,0.0,11.0,966.9166666666666
2026-03-04,366760798,3,0.0,3.0,1003.0
2026-03-04,366813879,2,0.0,2.0,952.0
2026-03-04,366813884,8,2.0,6.0,1049.0
2026-03-04,366813885,11,1.0,10.0,1075.0
2026-03-04,370413854,1,0.0,1.0,1424.0
2026-03-04,377241928,2,0.0,2.0,1062.025
2026-03-04,384494968,2,0.0,2.0,1250.0
2026-03-04,384494969,1,0.0,1.0,1260.0
2026-03-04,412079857,2,0.0,2.0,546.0
2026-03-04,444461581,82,0.0,82.0,1692.9902439024393
2026-03-04,462870185,13,3.0,10.0,1570.1538461538462
2026-03-04,462870186,6,1.0,5.0,1838.8333333333333
2026-03-04,467007550,22,1.0,21.0,1683.6273913043478
2026-03-04,468506772,6,0.0,6.0,1580.3333333333333
2026-03-04,468506773,6,0.0,6.0,1693.0
2026-03-04,471342171,9,1.0,8.0,3592.222222222222
2026-03-04,474397318,97,2.0,95.0,1739.5082653061224
2026-03-04,474629420,59,2.0,57.0,1681.4959999999999
2026-03-04,475748707,45,2.0,43.0,1920.9824444444446
2026-03-04,475759397,38,0.0,38.0,1854.0536842105262
2026-03-04,488493915,9,0.0,9.0,3332.0622222222223
2026-03-04,504801009,17,1.0,16.0,900.0
2026-03-04,516856408,39,2.0,37.0,2375.998205128205
2026-03-04,528912198,1,0.0,1.0,536.0
2026-03-04,541096165,11,1.0,10.0,2478.0
2026-03-04,541096167,35,2.0,33.0,1690.2854285714286
2026-03-04,549254419,1,0.0,1.0,1578.0
2026-03-04,585840783,1,0.0,1.0,800.0
2026-03-04,649988707,1,0.0,1.0,1800.0
2026-03-04,681642682,12,0.0,12.0,1745.8333333333333
2026-03-04,715890126,8,0.0,8.0,1400.335
2026-03-04,715890127,6,0.0,6.0,1440.0
2026-03-04,715890128,1,1.0,0.0,1560.0
2026-03-04,715890129,6,0.0,6.0,1337.142857142857
2026-03-04,732543825,5,1.0,4.0,1650.0
2026-03-04,732543827,8,0.0,8.0,1700.0
2026-03-04,732543829,2,0.0,2.0,1750.0
2026-03-04,756653629,6,2.0,4.0,2100.0
2026-03-04,759970497,6,0.0,6.0,1300.0
2026-03-04,760169672,1,0.0,1.0,1500.0
2026-03-04,760169673,2,1.0,1.0,1550.0
2026-03-04,760169675,3,0.0,3.0,1550.0
2026-03-04,760169676,3,0.0,3.0,1650.0
2026-03-04,760323301,30,1.0,29.0,1850.0
2026-03-04,760323302,7,2.0,5.0,2450.0
2026-03-04,760323303,7,0.0,7.0,2292.8571428571427
2026-03-04,760323304,1,0.0,1.0,2500.0
2026-03-04,760323305,7,0.0,7.0,2414.2571428571428
2026-03-04,760323306,6,0.0,6.0,2466.6883333333335
2026-03-04,775902154,7,2.0,5.0,1100.0
2026-03-04,775902155,2,0.0,2.0,1000.0
2026-03-04,775902156,1,0.0,1.0,1000.0
2026-03-04,775902157,6,1.0,5.0,1000.0
2026-03-04,775902158,7,0.0,7.0,1000.0
2026-03-04,775902160,6,0.0,6.0,1000.0
2026-03-04,783403723,11,0.0,11.0,1900.0
2026-03-04,783403724,4,0.0,4.0,2225.0
2026-03-04,783403725,10,0.0,10.0,2180.0
2026-03-04,788921071,5,0.0,5.0,1850.0
2026-03-04,788921072,4,0.0,4.0,1900.0
2026-03-04,788921073,12,0.0,12.0,1900.0
2026-03-04,788940601,1,0.0,1.0,3200.0
2026-03-04,788940602,3,0.0,3.0,3250.0
2026-03-04,788940603,3,0.0,3.0,3366.6666666666665
2026-03-04,788940604,2,0.0,2.0,3250.0
2026-03-04,788946367,8,0.0,8.0,1987.5
2026-03-04,789090595,3,0.0,3.0,1850.0
2026-03-04,789090596,3,0.0,3.0,1750.0
2026-03-04,789090597,11,0.0,11.0,1781.8418181818183
2026-03-04,789090598,1,0.0,1.0,1800.0
2026-03-04,790500903,10,0.0,10.0,1670.0
2026-03-04,790500904,4,0.0,4.0,1675.0
2026-03-04,790500905,5,0.0,5.0,1650.0
2026-03-04,790943351,1,0.0,1.0,1440.0
2026-03-04,790943352,3,0.0,3.0,1480.0
2026-03-04,796420740,3,0.0,3.0,720.0
2026-03-04,796420741,5,0.0,5.0,680.0
2026-03-04,796583762,3,0.0,3.0,2150.0
2026-03-04,800256398,2,0.0,2.0,2100.0
2026-03-04,800270334,2,1.0,1.0,3450.0
2026-03-04,806630258,2,0.0,2.0,1240.0
2026-03-04,818305600,2,0.0,2.0,1400.0
2026-03-05,218456964,1,0.0,1.0,902.0
2026-03-05,218467926,2,0.0,2.0,1015.0
2026-03-05,219033581,13,0.0,13.0,1686.0
2026-03-05,219037028,3,0.0,3.0,1886.0
2026-03-05,220783118,9,0.0,9.0,1827.9355555555553
2026-03-05,220783121,1,0.0,1.0,2090.0
2026-03-05,220783128,20,0.0,20.0,1519.998
2026-03-05,220783129,2,1.0,1.0,1732.0
2026-03-05,220796910,2,0.0,2.0,1055.0
2026-03-05,220796916,22,0.0,22.0,1132.5008695652175
2026-03-05,220796924,22,0.0,22.0,1085.0054545454545
2026-03-05,220796932,11,0.0,11.0,989.0
2026-03-05,221216505,2,0.0,2.0,1703.0
2026-03-05,221216935,2,0.0,2.0,1697.0
2026-03-05,221217363,5,1.0,4.0,1206.0
2026-03-05,223302777,4,0.0,4.0,1239.135
2026-03-05,223615358,3,0.0,3.0,1622.0
2026-03-05,225505021,1,0.0,1.0,383.0
2026-03-05,247803775,5,0.0,5.0,1551.8
2026-03-05,247803776,16,0.0,16.0,1290.646875
2026-03-05,248166626,79,5.0,74.0,1800.0053164556964
2026-03-05,248173261,65,6.0,59.0,1689.5875757575757
2026-03-05,248591628,31,3.0,28.0,1669.21875
2026-03-05,248591629,8,0.0,8.0,1973.98625
2026-03-05,248639013,128,4.0,124.0,1623.2007633587784
2026-03-05,248639014,12,0.0,12.0,1856.25
2026-03-05,251889892,3,1.0,2.0,1702.0
2026-03-05,251889894,14,1.0,13.0,1785.0
2026-03-05,253236688,6,1.0,5.0,1584.118333333333
2026-03-05,253237666,8,2.0,6.0,1640.0
2026-03-05,258834337,1,0.0,1.0,956.0
2026-03-05,262595711,1,0.0,1.0,1116.0
2026-03-05,278278778,15,0.0,15.0,1815.0
2026-03-05,286985384,10,0.0,10.0,1660.3139999999999
2026-03-05,286985385,18,0.0,18.0,1572.6315789473683
2026-03-05,296818633,3,0.0,3.0,1001.0
2026-03-05,300294506,3,0.0,3.0,1938.0
2026-03-05,331575070,5,0.0,5.0,1087.8
2026-03-05,331575073,6,0.0,6.0,1130.6666666666667
2026-03-05,331575074,7,0.0,7.0,1089.0
2026-03-05,331575075,16,0.0,16.0,1109.0625
2026-03-05,337308569,5,0.0,5.0,1700.0
2026-03-05,366760796,4,0.0,4.0,1045.5
2026-03-05,366760798,5,0.0,5.0,1051.0
2026-03-05,366813884,12,0.0,12.0,1049.0
2026-03-05,366813885,12,1.0,11.0,1075.0
2026-03-05,377242549,2,0.0,2.0,1002.0
2026-03-05,384494968,3,1.0,2.0,1250.0
2026-03-05,384494969,1,0.0,1.0,1260.0
2026-03-05,412079857,2,0.0,2.0,546.0
2026-03-05,444461581,109,8.0,101.0,1677.6009999999999
2026-03-05,462870185,9,4.0,5.0,1602.0
2026-03-05,462870186,7,1.0,6.0,1837.4285714285713
2026-03-05,462878720,1,0.0,1.0,1833.0
2026-03-05,467007550,22,2.0,20.0,1752.5
2026-03-05,468506772,10,0.0,10.0,1632.3020000000001
2026-03-05,468506773,15,2.0,13.0,1726.5993333333333
2026-03-05,471342171,11,2.0,9.0,3671.090909090909
2026-03-05,474397318,102,6.0,96.0,1758.4775490196077
2026-03-05,474629420,72,1.0,71.0,1686.5909589041096
2026-03-05,475748707,64,3.0,61.0,1922.65625
2026-03-05,475759397,44,2.0,42.0,1853.9986363636365
2026-03-05,488493915,8,0.0,8.0,3331.965
2026-03-05,504801009,11,1.0,10.0,900.0
2026-03-05,516856408,48,2.0,46.0,2384.25
2026-03-05,528912182,1,0.0,1.0,876.0
2026-03-05,528912198,1,0.0,1.0,536.0
2026-03-05,541096165,19,1.0,18.0,2354.1
2026-03-05,541096167,23,0.0,23.0,1695.6513043478262
2026-03-05,549254419,2,0.0,2.0,1578.0
2026-03-05,649988707,9,0.0,9.0,1800.308888888889
2026-03-05,681642682,15,0.0,15.0,1740.0
2026-03-05,715890126,9,0.0,9.0,1400.0
2026-03-05,715890127,10,0.0,10.0,1440.348
2026-03-05,715890128,4,0.0,4.0,1560.0075
2026-03-05,715890129,1,1.0,0.0,1560.0
2026-03-05,732543825,7,0.0,7.0,1443.75
2026-03-05,732543827,2,0.0,2.0,1700.0
2026-03-05,732543829,6,0.0,6.0,1750.0
2026-03-05,756653629,9,0.0,9.0,2116.6666666666665
2026-03-05,759970497,5,0.0,5.0,1300.0
2026-03-05,760169672,4,0.0,4.0,1500.0
2026-03-05,760169673,1,0.0,1.0,1550.0
2026-03-05,760169674,1,0.0,1.0,1700.0
2026-03-05,760169675,3,0.0,3.0,1550.0
2026-03-05,760169676,7,1.0,6.0,1650.0
2026-03-05,760323301,15,3.0,12.0,1850.0033333333333
2026-03-05,760323302,6,1.0,5.0,2425.39
2026-03-05,760323303,4,1.0,3.0,2337.5
2026-03-05,760323304,6,0.0,6.0,2041.6666666666667
2026-03-05,760323305,10,3.0,7.0,2410.0
2026-03-05,760323306,6,1.0,5.0,2500.0
2026-03-05,760323307,1,0.0,1.0,2300.0
2026-03-05,775902154,11,1.0,10.0,1109.090909090909
2026-03-05,775902155,4,0.0,4.0,1000.0
2026-03-05,775902156,5,1.0,4.0,1000.0
2026-03-05,775902157,5,0.0,5.0,1000.0
2026-03-05,775902158,7,0.0,7.0,1000.0
2026-03-05,775902160,5,0.0,5.0,1000.0
2026-03-05,783403723,21,1.0,20.0,1902.3785714285714
2026-03-05,783403724,6,0.0,6.0,2183.3333333333335
2026-03-05,783403725,2,0.0,2.0,2325.0
2026-03-05,788921071,18,0.0,18.0,1850.002777777778
2026-03-05,788921072,6,0.0,6.0,1900.0
2026-03-05,788921073,11,2.0,9.0,1900.0
2026-03-05,788940601,2,0.0,2.0,3375.0
2026-03-05,788940602,2,0.0,2.0,3200.0
2026-03-05,788940603,5,1.0,4.0,3350.0
2026-03-05,788940604,4,0.0,4.0,3212.5
2026-03-05,788946367,1,3.0,-2.0,1900.0
2026-03-05,789090595,8,1.0,7.0,1837.5
2026-03-05,789090596,8,0.0,8.0,1750.0
2026-03-05,789090597,20,2.0,18.0,1787.506
2026-03-05,789090598,3,0.0,3.0,1800.0
2026-03-05,790500903,16,0.0,16.0,1699.994375
2026-03-05,790500904,9,0.0,9.0,1650.0
2026-03-05,790500905,9,0.0,9.0,1649.9933333333333
2026-03-05,790943352,5,0.0,5.0,1480.0
2026-03-05,796326738,1,0.0,1.0,1280.0
2026-03-05,796420740,4,0.0,4.0,720.0175
2026-03-05,796420741,3,0.0,3.0,510.0
2026-03-05,796583762,3,0.0,3.0,2150.0
2026-03-05,796583763,1,0.0,1.0,2100.0
2026-03-05,800256398,2,0.0,2.0,3150.0
2026-03-05,800270334,4,0.0,4.0,3450.0
2026-03-05,806630258,2,0.0,2.0,1160.0
2026-03-06,218456964,1,0.0,1.0,902.0
2026-03-06,218467926,2,0.0,2.0,1015.0
2026-03-06,219033581,5,0.0,5.0,1686.0
2026-03-06,219037028,3,0.0,3.0,1886.0
2026-03-06,220783118,4,0.0,4.0,1828.0
2026-03-06,220783121,1,0.0,1.0,2090.0
2026-03-06,220783128,10,0.0,10.0,1520.0
2026-03-06,220783129,1,0.0,1.0,1732.0
2026-03-06,220796910,2,0.0,2.0,1055.0
2026-03-06,220796916,31,1.0,30.0,1183.9990322580645
2026-03-06,220796924,23,1.0,22.0,1084.9978260869566
2026-03-06,220796932,12,0.0,12.0,912.9230769230769
2026-03-06,221216505,5,1.0,4.0,1703.0
2026-03-06,221216935,1,0.0,1.0,1696.78
2026-03-06,221217363,6,0.0,6.0,1206.0
2026-03-06,223302777,1,0.0,1.0,1239.0
2026-03-06,223615358,4,0.0,4.0,1621.98
2026-03-06,225505021,3,0.0,3.0,383.0
2026-03-06,247803775,4,0.0,4.0,1621.3675
2026-03-06,247803776,12,0.0,12.0,1290.0
2026-03-06,248166626,105,3.0,102.0,1800.0117142857143
2026-03-06,248173261,63,4.0,59.0,1715.0166666666667
2026-03-06,248591628,27,5.0,22.0,1742.9933333333333
2026-03-06,248591629,10,0.0,10.0,1974.0080000000003
2026-03-06,248639013,143,5.0,138.0,1629.79
2026-03-06,248639014,9,0.0,9.0,1912.7777777777778
2026-03-06,251889892,9,0.0,9.0,1702.0
2026-03-06,251889894,21,1.0,20.0,1785.0
2026-03-06,253236688,18,2.0,16.0,1584.0005555555554
2026-03-06,253237666,8,0.0,8.0,1845.0
2026-03-06,258834339,1,0.0,1.0,1118.0
2026-03-06,258836990,1,0.0,1.0,1052.0
2026-03-06,262595711,1,0.0,1.0,1116.0
2026-03-06,262596137,1,0.0,1.0,879.0
2026-03-06,278278778,8,2.0,6.0,1815.0
2026-03-06,278837827,2,0.0,2.0,918.0
2026-03-06,286985384,18,0.0,18.0,1659.9827777777778
2026-03-06,286985385,10,1.0,9.0,1660.0
2026-03-06,296818633,4,0.0,4.0,961.5
2026-03-06,300294506,3,0.0,3.0,1938.0
2026-03-06,300294507,3,0.0,3.0,1742.0
2026-03-06,331575070,17,1.0,16.0,1083.764705882353
2026-03-06,331575073,12,1.0,11.0,1118.5075
2026-03-06,331575074,10,0.0,10.0,1008.0
2026-03-06,331575075,12,1.0,11.0,1107.1625000000001
2026-03-06,337308569,6,0.0,6.0,1700.0
2026-03-06,366760796,4,0.0,4.0,1045.4675
2026-03-06,366760798,5,0.0,5.0,1027.0
2026-03-06,366813879,1,0.0,1.0,952.0
2026-03-06,366813884,15,0.0,15.0,983.576875
2026-03-06,366813885,17,0.0,17.0,1015.2950000000001
2026-03-06,377242549,2,0.0,2.0,1503.0
2026-03-06,384494968,2,0.0,2.0,1250.0
2026-03-06,384494969,1,0.0,1.0,1260.0
2026-03-06,412079855,1,0.0,1.0,540.0
2026-03-06,412079857,2,0.0,2.0,546.0
2026-03-06,444461581,82,3.0,79.0,1664.0267857142858
2026-03-06,462870185,8,1.0,7.0,1670.665
2026-03-06,462870186,4,0.0,4.0,1799.4275
2026-03-06,467007550,25,0.0,25.0,1730.9
2026-03-06,468506772,6,0.0,6.0,1609.1666666666667
2026-03-06,468506773,7,0.0,7.0,1823.8557142857142
2026-03-06,471342171,9,0.0,9.0,3257.4
2026-03-06,474397318,105,4.0,101.0,1740.6659433962263
2026-03-06,474629420,60,2.0,58.0,1710.0028333333332
2026-03-06,475748707,53,3.0,50.0,1851.1405454545454
2026-03-06,475759397,42,1.0,41.0,1769.7288636363637
2026-03-06,488493915,8,0.0,8.0,3332.0
2026-03-06,504801009,15,0.0,15.0,893.3453333333333
2026-03-06,516856408,43,3.0,40.0,2408.232558139535
2026-03-06,541096165,10,0.0,10.0,2478.0
2026-03-06,541096166,2,1.0,1.0,2700.0
2026-03-06,541096167,29,0.0,29.0,1733.7931034482758
2026-03-06,549254419,1,0.0,1.0,1578.0
2026-03-06,585840780,1,0.0,1.0,771.0
2026-03-06,585840782,1,0.0,1.0,850.0
2026-03-06,649988707,9,0.0,9.0,1800.308888888889
2026-03-06,681642682,9,1.0,8.0,1750.0
2026-03-06,715890126,7,0.0,7.0,1400.0
2026-03-06,715890127,5,0.0,5.0,1440.0
2026-03-06,715890128,2,0.0,2.0,1560.0
2026-03-06,715890129,2,0.0,2.0,1560.0
2026-03-06,732543825,2,0.0,2.0,1650.0
2026-03-06,732543827,5,0.0,5.0,1700.0
2026-03-06,732543829,7,0.0,7.0,1750.0
2026-03-06,756653629,5,0.0,5.0,2130.0
2026-03-06,759970497,10,1.0,9.0,1300.0
2026-03-06,760169672,3,0.0,3.0,1500.0
2026-03-06,760169673,2,0.0,2.0,1550.0
2026-03-06,760169674,1,0.0,1.0,1700.0
2026-03-06,760169675,5,0.0,5.0,1550.0
2026-03-06,760169676,6,0.0,6.0,1650.0
2026-03-06,760323301,28,1.0,27.0,1849.9832142857142
2026-03-06,760323302,1,0.0,1.0,2450.0
2026-03-06,760323303,3,1.0,2.0,2399.9733333333334
2026-03-06,760323304,4,0.0,4.0,2362.5125
2026-03-06,760323305,4,0.0,4.0,2312.5
2026-03-06,760323306,6,1.0,5.0,2516.6666666666665
2026-03-06,760323307,5,0.0,5.0,2320.0
2026-03-06,775902154,12,0.0,12.0,1100.0
2026-03-06,775902155,1,0.0,1.0,1000.0
2026-03-06,775902156,1,0.0,1.0,1000.0
2026-03-06,775902157,12,0.0,12.0,1000.0
2026-03-06,775902158,12,0.0,12.0,1000.0
2026-03-06,775902160,5,1.0,4.0,1000.0
2026-03-06,783403723,26,0.0,26.0,1844.4425925925925
2026-03-06,783403724,5,0.0,5.0,2120.0
2026-03-06,783403725,8,0.0,8.0,2250.0
2026-03-06,788921071,11,0.0,11.0,1850.0045454545455
2026-03-06,788921072,9,1.0,8.0,1900.0
2026-03-06,788921073,11,1.0,10.0,1945.4545454545455
2026-03-06,788940601,2,0.0,2.0,3250.0
2026-03-06,788940602,3,1.0,2.0,3216.6666666666665
2026-03-06,788940603,4,1.0,3.0,3350.0
2026-03-06,788940604,1,0.0,1.0,3250.0
2026-03-06,788946367,8,1.0,7.0,2031.25
2026-03-06,789090595,10,0.0,10.0,1850.0
2026-03-06,789090596,5,0.0,5.0,1750.0
2026-03-06,789090597,14,0.0,14.0,1706.6666666666667
2026-03-06,789090598,4,0.0,4.0,1787.5
2026-03-06,790500903,12,2.0,10.0,1708.3333333333333
2026-03-06,790500904,6,1.0,5.0,1650.0
2026-03-06,790500905,12,2.0,10.0,1523.076923076923
2026-03-06,790943351,2,0.0,2.0,1440.0
2026-03-06,790943352,8,0.0,8.0,1484.9850000000001
2026-03-06,796326738,1,0.0,1.0,1080.0
2026-03-06,796420740,5,0.0,5.0,720.014
2026-03-06,796420741,8,0.0,8.0,690.0
2026-03-06,796583762,8,0.0,8.0,2162.5
2026-03-06,796583763,3,0.0,3.0,2100.0
2026-03-06,800256398,2,0.0,2.0,3100.0
2026-03-06,800270334,8,0.0,8.0,3450.0
2026-03-06,806630258,3,0.0,3.0,1186.6666666666667
2026-03-06,818305600,3,0.0,3.0,1400.0
2026-03-07,218467926,7,0.0,7.0,1015.0
2026-03-07,219033581,11,0.0,11.0,1686.0481818181818
2026-03-07,220783118,5,1.0,4.0,1828.0
2026-03-07,220783128,10,1.0,9.0,1520.0
2026-03-07,220783129,4,0.0,4.0,1732.0
2026-03-07,220796910,6,0.0,6.0,1055.0
2026-03-07,220796916,32,0.0,32.0,1183.9990625
2026-03-07,220796924,17,1.0,16.0,1085.0
2026-03-07,220796929,1,0.0,1.0,1291.0
2026-03-07,220796932,13,0.0,13.0,918.3571428571429
2026-03-07,221216505,2,0.0,2.0,1703.0900000000001
2026-03-07,221217363,9,0.0,9.0,1085.4
2026-03-07,223302777,3,0.0,3.0,1239.0
2026-03-07,223615358,9,0.0,9.0,1622.0
2026-03-07,225505021,2,0.0,2.0,416.5
2026-03-07,247803775,14,0.0,14.0,1234.5773333333334
2026-03-07,247803776,21,0.0,21.0,1227.9545454545455
2026-03-07,248166626,99,2.0,97.0,1800.0075757575758
2026-03-07,248173261,66,6.0,60.0,1714.997121212121
2026-03-07,248591628,16,3.0,13.0,1770.69375
2026-03-07,248591629,11,2.0,9.0,1966.3609090909092
2026-03-07,248639013,144,2.0,142.0,1651.941875
2026-03-07,248639014,13,1.0,12.0,1920.7738461538463
2026-03-07,251889892,2,0.0,2.0,1702.0
2026-03-07,251889894,8,0.0,8.0,1785.0
2026-03-07,253236688,15,1.0,14.0,1584.05
2026-03-07,253237666,11,0.0,11.0,1845.0663636363636
2026-03-07,258834337,2,0.0,2.0,955.855
2026-03-07,258836990,4,0.0,4.0,1052.075
2026-03-07,258850894,1,0.0,1.0,666.0
2026-03-07,278278778,16,0.0,16.0,1815.048125
2026-03-07,286985384,15,0.0,15.0,1659.9793333333332
2026-03-07,286985385,25,0.0,25.0,1660.004
2026-03-07,296818633,5,0.0,5.0,906.2
2026-03-07,300294506,4,0.0,4.0,1931.75
2026-03-07,300294507,6,0.0,6.0,1741.9716666666666
2026-03-07,315032004,1,0.0,1.0,1467.69
2026-03-07,331575070,11,0.0,11.0,1082.4545454545455
2026-03-07,331575073,10,0.0,10.0,1107.8
2026-03-07,331575074,15,0.0,15.0,1135.2
2026-03-07,331575075,21,0.0,21.0,1100.6666666666667
2026-03-07,337308569,8,0.0,8.0,1700.0
2026-03-07,366760796,3,0.0,3.0,1107.0
2026-03-07,366760798,3,1.0,2.0,1083.0
2026-03-07,366813879,1,0.0,1.0,952.0
2026-03-07,366813884,10,0.0,10.0,1049.0
2026-03-07,366813885,13,2.0,11.0,1075.023846153846
2026-03-07,366813893,1,0.0,1.0,1120.0
2026-03-07,366813897,1,0.0,1.0,1085.0
2026-03-07,366822996,1,0.0,1.0,1086.0
2026-03-07,370413854,1,0.0,1.0,1424.0
2026-03-07,377241928,1,0.0,1.0,1062.0
2026-03-07,384494968,3,0.0,3.0,1250.0133333333333
2026-03-07,384494969,1,0.0,1.0,1260.0
2026-03-07,444461581,67,2.0,65.0,1719.8822388059702
2026-03-07,462870185,15,0.0,15.0,1663.2093333333332
2026-03-07,462870186,9,1.0,8.0,1848.6666666666667
2026-03-07,467007550,11,3.0,8.0,1729.9672727272728
2026-03-07,468506772,4,0.0,4.0,1677.75
2026-03-07,468506773,6,0.0,6.0,1769.3333333333333
2026-03-07,471342171,10,1.0,9.0,3684.4
2026-03-07,474397318,105,4.0,101.0,1740.1265094339624
2026-03-07,474629420,57,9.0,48.0,1710.003859649123
2026-03-07,475748707,50,1.0,49.0,1920.9876000000002
2026-03-07,475759397,45,1.0,44.0,1853.9986666666666
2026-03-07,488493915,3,0.0,3.0,2499.0
2026-03-07,504801009,12,1.0,11.0,816.6658333333334
2026-03-07,516856408,37,2.0,35.0,2456.268378378378
2026-03-07,528912186,1,0.0,1.0,832.0
2026-03-07,541096165,5,1.0,4.0,2478.0
2026-03-07,541096167,40,3.0,37.0,1748.998
2026-03-07,549254419,5,0.0,5.0,1578.0
2026-03-07,649988707,10,1.0,9.0,1800.0
2026-03-07,681642682,10,1.0,9.0,1750.0
2026-03-07,715890126,2,0.0,2.0,1400.0
2026-03-07,715890127,3,0.0,3.0,1440.0533333333333
2026-03-07,715890128,4,0.0,4.0,1560.0
2026-03-07,715890129,3,0.0,3.0,1560.0
2026-03-07,724729234,1,0.0,1.0,1640.0
2026-03-07,732543825,4,0.0,4.0,1650.0
2026-03-07,732543827,5,0.0,5.0,1700.0
2026-03-07,732543829,9,0.0,9.0,1750.1055555555556
2026-03-07,756653629,5,0.0,5.0,2160.0
2026-03-07,759970497,5,0.0,5.0,1300.012
2026-03-07,760169672,6,0.0,6.0,1499.9833333333333
2026-03-07,760169675,5,0.0,5.0,1550.0
2026-03-07,760169676,1,0.0,1.0,1650.0
2026-03-07,760323301,23,1.0,22.0,1849.997391304348
2026-03-07,760323302,3,0.0,3.0,2450.0
2026-03-07,760323303,4,0.0,4.0,2212.5
2026-03-07,760323304,6,0.0,6.0,2041.6666666666667
2026-03-07,760323305,3,1.0,2.0,2400.0
2026-03-07,760323306,5,0.0,5.0,2470.016
2026-03-07,760323307,6,0.0,6.0,2208.3333333333335
2026-03-07,775902154,10,2.0,8.0,1100.0
2026-03-07,775902155,5,0.0,5.0,1000.0
2026-03-07,775902156,5,0.0,5.0,1000.0
2026-03-07,775902157,9,0.0,9.0,1000.0
2026-03-07,775902158,10,0.0,10.0,1000.025
2026-03-07,775902160,5,0.0,5.0,1000.0
2026-03-07,783403723,20,3.0,17.0,1977.5
2026-03-07,783403724,4,0.0,4.0,2225.0
2026-03-07,783403725,6,0.0,6.0,2291.6666666666665
2026-03-07,788921071,8,0.0,8.0,1899.9925
